endTime,artistName,trackName,msPlayed
2024-07-02 13:16,STRFKR,Bury Us Alive,29977
2024-07-02 13:16,Tune-Yards,Powa,10704
2024-07-02 13:19,Vampire Weekend,A-Punk,137630
2024-07-02 13:21,Nappy Roots,Good Day,158805
2024-07-02 13:22,Chaz Cardigan,Live A Little,68276
2024-07-02 13:35,Blondes,Coming of Age,211877
2024-07-02 13:36,Sir Mix-A-Lot,Baby Got Back,90778
2024-07-02 13:36,Foreigner,I Want to Know What Love Is - 1999 Remaster,9875
2024-07-02 13:36,MGMT,Time to Pretend,45681
2024-07-02 13:44,Taylor Swift,Death By A Thousand Cuts - Live From Paris,199029
2024-07-02 13:46,Jonas Brothers,Year 3000,97835
2024-07-02 13:51,Taylor Swift,Cornelia Street - Live From Paris,393849
2024-07-02 13:51,Taylor Swift,the 1,1522
2024-07-02 13:52,Maroon 5,Won't Go Home Without You,67424
2024-07-02 15:18,The 1975,Robbers,60155
2024-07-02 15:22,Blondes,Coming of Age,248000
2024-07-02 15:24,Vampire Weekend,A-Punk,137760
2024-07-02 16:19,Peter Bjorn and John,Young Folks,174489
2024-07-02 16:23,AJR,Touchy Feely Fool,215000
2024-07-02 16:23,The 1975,Robbers,163
2024-07-02 16:23,The xx,Crystalised,6738
2024-07-02 16:27,The Revivalists,Kid,208253
2024-07-02 20:12,Paramore,Still into You,55274
2024-07-02 20:15,Paramore,Still into You,160670
2024-07-02 20:18,Dirty Heads,Vacation,209721
2024-07-02 20:21,Tai Verdes,AOK,173640
2024-07-02 20:24,Still Woozy,Shotput,170698
2024-07-02 20:27,George Ezra,Shotgun,201287
2024-07-02 20:31,Coldplay,Paradise,25016
2024-07-03 01:29,Finish Ticket,Color - Remastered,30164
2024-07-03 01:30,Harry Styles,Keep Driving,47690
2024-07-03 01:42,Harry Styles,Keep Driving,92796
2024-07-03 01:53,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2024-07-03 01:57,Taylor Swift,Treacherous (Taylor's Version),242720
2024-07-03 02:02,Taylor Swift,State Of Grace (Taylor's Version),295413
2024-07-03 02:04,Michael Marcagi,The Other Side,164227
2024-07-03 02:05,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),10623
2024-07-03 02:05,Benson Boone,Slow It Down,12304
2024-07-03 02:08,Taylor Swift,Starlight (Taylor's Version),220413
2024-07-03 10:26,Taylor Swift,Begin Again (Taylor's Version),154413
2024-07-03 11:05,Taylor Swift,champagne problems,149729
2024-07-03 11:08,BoyWithUke,idtwcbf (friends),151533
2024-07-03 11:12,Iron Eyes Cody,The Distance,232375
2024-07-03 11:15,George Ezra,Budapest,200733
2024-07-03 11:19,Noah Kahan,All My Love,251510
2024-07-03 11:20,Noah Kahan,You’re Gonna Go Far,69398
2024-07-03 11:24,Train,50 Ways to Say Goodbye,247946
2024-07-03 11:27,Train,50 Ways to Say Goodbye,952
2024-07-03 11:27,The Head And The Heart,Lost in My Mind,3041
2024-07-03 11:27,Noah Kahan,Dial Drunk,603
2024-07-03 11:27,Noah Kahan,Dial Drunk,179055
2024-07-03 11:31,Noah Kahan,Dial Drunk,213817
2024-07-03 11:32,The Head And The Heart,Lost in My Mind,68617
2024-07-03 11:37,Vance Joy,Red Eye,296820
2024-07-03 11:41,Taylor Swift,Treacherous (Taylor's Version),242720
2024-07-03 11:42,Taylor Swift,Begin Again (Taylor's Version),27120
2024-07-03 11:42,Taylor Swift,The Lucky One (Taylor's Version),4504
2024-07-03 11:42,Taylor Swift,All Too Well (Taylor's Version),3808
2024-07-03 11:42,Taylor Swift,22 (Taylor's Version),743
2024-07-03 11:42,Taylor Swift,Starlight (Taylor's Version),789
2024-07-03 11:42,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),28430
2024-07-03 11:42,Taylor Swift,I Almost Do (Taylor's Version),650
2024-07-03 11:43,Taylor Swift,Better Man (Taylor's Version) (From The Vault),1300
2024-07-03 11:43,Taylor Swift,Ronan (Taylor's Version),1091
2024-07-03 11:43,Taylor Swift,Come Back...Be Here (Taylor's Version),9496
2024-07-03 11:43,Taylor Swift,Treacherous (Taylor's Version),1044
2024-07-03 11:43,Taylor Swift,Treacherous (Taylor's Version),1904
2024-07-03 11:43,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),5595
2024-07-03 11:43,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),1462
2024-07-03 11:47,Taylor Swift,Holy Ground (Taylor's Version),20777
2024-07-03 11:47,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2024-07-03 11:47,Noah Kahan,Growing Sideways,3552
2024-07-03 11:51,Noah Kahan,Maine,232618
2024-07-03 11:52,BoyWithUke,Rockstar,32657
2024-07-03 11:52,Cage The Elephant,Cigarette Daydreams,1300
2024-07-03 12:12,BoyWithUke,Trauma,30534
2024-07-03 12:15,Noah Kahan,Paul Revere,213313
2024-07-03 12:18,Chance Peña,i am not who i was,145438
2024-07-03 12:18,Noah Kahan,The View Between Villages,5058
2024-07-03 12:23,Noah Kahan,The View Between Villages - Extended,292903
2024-07-03 12:26,Noah Kahan,No Complaints,205432
2024-07-03 12:27,Noah Kahan,The View Between Villages - Extended,560
2024-07-03 12:29,Vance Joy,Missing Piece,920
2024-07-03 12:29,Blondes,Coming of Age,2830
2024-07-03 12:29,Michael Marcagi,The Other Side,150030
2024-07-03 12:33,Vance Joy,Clarity,219630
2024-07-03 22:59,Vance Joy,Riptide,204280
2024-07-03 23:03,Noah Kahan,Dial Drunk,213817
2024-07-03 23:07,Iron Eyes Cody,The Distance,232375
2024-07-03 23:09,The Lumineers,Ho Hey,163133
2024-07-03 23:13,Cage The Elephant,Cigarette Daydreams,208760
2024-07-03 23:58,Train,50 Ways to Say Goodbye,177438
2024-07-04 00:00,Noah Kahan,Growing Sideways,71061
2024-07-04 00:00,Vance Joy,Mess Is Mine,832
2024-07-04 00:05,Vance Joy,Red Eye,295125
2024-07-04 00:09,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),3225
2024-07-04 00:09,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2024-07-04 00:11,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),96554
2024-07-04 00:15,Taylor Swift,Treacherous (Taylor's Version),242720
2024-07-04 00:16,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),46273
2024-07-04 00:24,Noah Kahan,The View Between Villages - Extended,292903
2024-07-04 00:27,Chance Peña,i am not who i was,145438
2024-07-04 00:29,Michael Marcagi,The Other Side,164227
2024-07-04 00:32,Noah Kahan,She Calls Me Back,180145
2024-07-04 00:33,Chord Overstreet,Hold On,50858
2024-07-04 00:33,OneRepublic,Let's Hurt Tonight,3285
2024-07-04 00:36,BANNERS,Start A Riot,140288
2024-07-04 00:40,Taylor Swift,cardigan,239560
2024-07-04 00:41,Harbor & Home,Summer Lover,5802
2024-07-04 00:41,Death Cab for Cutie,Black Sun,1365
2024-07-04 00:41,JR JR,Gone,56302
2024-07-04 00:43,The Killers,Spaceman,3071
2024-07-04 00:43,David Kushner,Daylight,130048
2024-07-04 00:44,Atlas Genius,Trojans,1685
2024-07-04 00:44,We Three,Nightlight,79978
2024-07-04 00:48,Young the Giant,Cough Syrup,238805
2024-07-04 00:52,Hollow Coves,Patience,1553
2024-07-04 00:52,Run River North,29,11413
2024-07-04 00:52,Macklemore,Good Old Days (feat. Kesha),240506
2024-07-04 00:54,We Three,Lifeline,86613
2024-07-04 00:54,NF,Let You Down,2965
2024-07-04 00:54,Fleetwood Mac,Dreams - 2004 Remaster,2389
2024-07-04 00:54,Mumford & Sons,The Cave,1706
2024-07-04 00:55,James Bay,Us,51093
2024-07-04 00:57,James Bay,Hold Back The River,103018
2024-07-04 00:57,Lewis Capaldi,Bruises,1770
2024-07-04 01:00,James Bay,Scars,182357
2024-07-04 01:03,The Head And The Heart,All We Ever Knew,225560
2024-07-04 01:07,Coldplay,Sparks,182388
2024-07-04 01:07,KALEO,All the Pretty Girls,1941
2024-07-04 01:07,We Three,Sara,1429
2024-07-04 01:07,Ashe,Moral of the Story (feat. Niall Horan) - Bonus Track,2880
2024-07-04 01:10,Mikky Ekko,Smile,207253
2024-07-04 11:30,Calvin Harris,Summer,139900
2024-07-04 11:34,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2024-07-04 11:39,Blondes,Coming of Age,248000
2024-07-04 11:41,Harry Styles,Keep Driving,140241
2024-07-04 11:44,Michael Marcagi,The Other Side,164227
2024-07-04 11:46,Benson Boone,Slow It Down,161831
2024-07-04 11:49,Chance Peña,i am not who i was,145438
2024-07-04 11:53,Taylor Swift,Clean (Taylor's Version),271000
2024-07-04 11:57,Vance Joy,Boardwalk,190973
2024-07-04 12:00,Vance Joy,Clarity,227240
2024-07-04 12:04,Vance Joy,Missing Piece,215840
2024-07-04 12:07,Vance Joy,Don't Fade,190253
2024-07-04 12:11,AJR,Touchy Feely Fool,215000
2024-07-04 12:14,AJR,Inertia,220933
2024-07-04 12:17,AJR,Yes I'm A Mess,164973
2024-07-04 12:20,Vance Joy,Crashing into You,188133
2024-07-04 12:21,Vance Joy,I'm with You,22929
2024-07-04 12:23,BoyWithUke,Trauma,163253
2024-07-04 12:27,BoyWithUke,Prairies (with mxmtoon),191973
2024-07-04 12:30,Noah Kahan,Paul Revere,213313
2024-07-04 12:35,Lord Huron,Meet Me in the Woods,262209
2024-07-04 12:39,Noah Kahan,Northern Attitude,267256
2024-07-04 12:42,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,155717
2024-07-04 12:45,Taylor Swift,Fortnight (feat. Post Malone),228965
2024-07-04 12:50,Taylor Swift,The Tortured Poets Department,293048
2024-07-04 12:54,Taylor Swift,My Boy Only Breaks His Favorite Toys,203801
2024-07-04 12:58,Taylor Swift,Down Bad,261228
2024-07-04 13:02,Taylor Swift,"So Long, London",262974
2024-07-04 13:08,Taylor Swift,But Daddy I Love Him,340428
2024-07-04 13:12,Taylor Swift,Fresh Out The Slammer,210789
2024-07-04 13:15,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463
2024-07-04 13:20,Taylor Swift,Guilty as Sin?,254365
2024-07-04 13:27,Taylor Swift,Who’s Afraid of Little Old Me?,334084
2024-07-04 13:28,Taylor Swift,I Can Fix Him (No Really I Can),14073
2024-07-04 14:32,Young the Giant,Amerika,240240
2024-07-04 14:35,Taylor Swift,willow - dancing witch version (Elvira remix),6013
2024-07-04 14:35,BØRNS,Electric Love,218106
2024-07-04 14:35,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,4193
2024-07-04 14:36,Adele,Right As Rain,5642
2024-07-04 14:40,Rainbow Kitten Surprise,When It Lands,269053
2024-07-04 14:44,Disclosure,Latch,255866
2024-07-04 14:48,Mike Posner,Cooler Than Me - Single Mix,213293
2024-07-04 14:51,Taylor Swift,Karma,204852
2024-07-04 14:55,Local Natives,I Saw You Close Your Eyes,216840
2024-07-04 14:58,BoyWithUke,Prairies (with mxmtoon),191973
2024-07-04 15:08,Peter Bjorn and John,Young Folks,276693
2024-07-04 15:12,Mac Miller,The Spins,3466
2024-07-04 15:12,Imagine Dragons,Shots - Broiler Remix,191266
2024-07-04 15:15,Saint Motel,My Type,1834
2024-07-04 15:15,Coleman Hell,2 Heads,998
2024-07-04 15:15,Blondie,Heart Of Glass,1323
2024-07-04 15:15,Fitz and The Tantrums,Out of My League,209386
2024-07-04 15:15,Modest Mouse,Float On,2808
2024-07-04 17:09,Billy Joel,Vienna,98273
2024-07-04 17:11,Billy Joel,Vienna,115936
2024-07-04 17:43,The Goo Goo Dolls,Iris,9086
2024-07-04 17:43,Tom Odell,Another Love,244360
2024-07-04 18:12,Noah Kahan,No Complaints,205432
2024-07-04 18:15,Kesha,Praying,2391
2024-07-04 18:15,Saint Raymond,Movie in My Mind,154371
2024-07-04 18:17,Ethan Tasch,Room,121440
2024-07-04 18:19,Leach,Little Taste of Heaven,3459
2024-07-04 18:19,Jack Van Cleaf,Rattlesnake,115519
2024-07-04 18:23,Goth Babe,Casita,121858
2024-07-04 18:23,Michael Kiwanuka,Cold Little Heart - Radio Edit,6593
2024-07-04 18:23,Finish Ticket,Tranquilize,229773
2024-07-04 18:26,Michael Kiwanuka,Cold Little Heart - Radio Edit,203802
2024-07-04 18:38,Manchester Orchestra,The Gold,273066
2024-07-04 19:11,Young the Giant,Mind Over Matter,244693
2024-07-04 19:15,fanclubwallet,Car Crash in G Major,132000
2024-07-05 20:42,Tom Odell,Another Love,186060
2024-07-05 20:42,Tom Odell,Black Friday,5120
2024-07-05 20:44,Taylor Swift,Cornelia Street - Live From Paris,16630
2024-07-05 20:44,Tom Odell,Best Day Of My Life,8640
2024-07-05 20:44,Tom Odell,Heal,2460
2024-07-05 20:44,Tom Odell,Another Love - Tiësto Remix,108410
2024-07-05 20:47,Taylor Swift,Death By A Thousand Cuts - Live From Paris,199066
2024-07-05 20:49,Taylor Swift,Death By A Thousand Cuts,107103
2024-07-05 20:51,Taylor Swift,Death By A Thousand Cuts - Live From Paris,114190
2024-07-05 20:51,Young the Giant,Amerika,16600
2024-07-05 20:55,Young the Giant,Superposition,193049
2024-07-05 20:56,Young the Giant,Silvertongue,59641
2024-07-05 20:57,Young the Giant,Something to Believe In,104150
2024-07-05 20:58,Young the Giant,Crystallized,26460
2024-07-05 20:58,Young the Giant,Silvertongue,5720
2024-07-05 21:00,AJR,Inertia,20080
2024-07-05 21:00,AJR,Touchy Feely Fool,135450
2024-07-05 21:04,AJR,Maybe Man,193070
2024-07-05 21:05,AJR,Birthday Party,7800
2024-07-05 21:05,AJR,Sober Up (feat. Rivers Cuomo),82290
2024-07-05 21:05,AJR,Yes I'm A Mess,4040
2024-07-05 21:07,AJR,The DJ is Crying for Help,134290
2024-07-05 21:08,AJR,Karma,55380
2024-07-05 21:09,AJR,100 Bad Days,9410
2024-07-05 21:09,AJR,Don't Throw Out My Legos,40970
2024-07-06 12:35,AJR,Don't Throw Out My Legos,5950
2024-07-06 12:39,AJR,Karma,245269
2024-07-06 12:44,AJR,Turning Out,260961
2024-07-06 12:47,AJR,Turning Out Pt. II,223200
2024-07-06 12:51,AJR,Turning Out Pt. iii,230986
2024-07-06 12:54,AJR,World's Smallest Violin,180742
2024-07-06 12:59,AJR,Steve’s Going to London,287746
2024-07-06 14:24,AJR,Burn The House Down,76402
2024-07-06 14:27,Taylor Swift,Fresh Out The Slammer,210789
2024-07-06 14:33,Harry Styles,Keep Driving,140241
2024-07-06 14:35,Peachy!,Falling for U,15720
2024-07-06 14:35,Lyn Lapid,In My Mind,25050
2024-07-06 14:35,Lyn Lapid,back from the dead (with mxmtoon),107728
2024-07-06 14:38,Tom Odell,Another Love,148460
2024-07-06 14:41,Young the Giant,Something to Believe In,193230
2024-07-06 14:41,Chance Peña,i am not who i was,2530
2024-07-06 14:41,Blondes,Coming of Age,5860
2024-07-06 14:41,Michael Marcagi,The Other Side,4360
2024-07-06 14:43,Vance Joy,Boardwalk,125580
2024-07-06 14:43,Vance Joy,Crashing into You,1740
2024-07-06 14:44,Faul & Wad,Changes - Radio Mix,38080
2024-07-06 14:44,Zedd,Beautiful Now,4280
2024-07-06 14:44,Vance Joy,I'm with You,3710
2024-07-06 14:45,Ice Cube,It Was A Good Day,32410
2024-07-06 14:46,Andrew McMahon in the Wilderness,Canyon Moon,84620
2024-07-06 14:48,Andrew McMahon in the Wilderness,Death Grip,82010
2024-07-06 14:51,Andrew McMahon in the Wilderness,High Dive,227204
2024-07-06 14:52,Andrew McMahon in the Wilderness,Fire Escape,18095
2024-07-06 14:55,Olivia Rodrigo,get him back!,211141
2024-07-06 14:56,Olivia Rodrigo,bad idea right?,64408
2024-07-06 14:57,Taylor Swift,invisible string,5970
2024-07-06 14:57,Sixpence None The Richer,Kiss Me,11060
2024-07-06 14:57,The Highwaymen,Highwayman,27500
2024-07-06 14:57,Supergrass,Alright (2015 Remaster),1950
2024-07-06 14:58,Dr. Dog,Where'd All the Time Go?,70340
2024-07-06 14:58,young friend,PINCH ME,12640
2024-07-06 15:03,GROUPLOVE,Colours,257786
2024-07-06 15:04,New West,Next To You,1410
2024-07-06 15:04,New West,Those Eyes,84763
2024-07-06 15:05,The New Basement Tapes,Kansas City,44570
2024-07-06 15:06,MisterWives,SUPERBLOOM,7340
2024-07-06 15:06,DREAMERS,Sweet Disaster,53310
2024-07-06 15:08,MisterWives,Reflections,99590
2024-07-06 15:08,AJR,Bang!,1020
2024-07-06 15:08,AJR,Bang!,2290
2024-07-06 15:08,MisterWives,Our Own House,8640
2024-07-06 15:08,MisterWives,Our Own House,5160
2024-07-06 15:10,Andrew McMahon in the Wilderness,Cecilia And The Satellite,141210
2024-07-06 15:12,The Naked And Famous,Young Blood,122220
2024-07-06 15:14,The Fray,Love Don't Die,86830
2024-07-07 14:04,AJR,Sober Up (feat. Rivers Cuomo),193160
2024-07-07 14:09,Tom Odell,Another Love,244360
2024-07-07 14:13,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2024-07-07 14:18,Blondes,Coming of Age,248000
2024-07-07 14:20,Harry Styles,Keep Driving,140241
2024-07-07 14:23,Michael Marcagi,The Other Side,164227
2024-07-07 14:25,Benson Boone,Slow It Down,161831
2024-07-07 14:28,Chance Peña,i am not who i was,145438
2024-07-07 14:32,Taylor Swift,Clean (Taylor's Version),271000
2024-07-07 14:36,Vance Joy,Boardwalk,190973
2024-07-07 14:39,Vance Joy,Clarity,227240
2024-07-07 14:43,Vance Joy,Missing Piece,215840
2024-07-07 14:46,Vance Joy,Don't Fade,190253
2024-07-07 14:50,AJR,Touchy Feely Fool,215000
2024-07-07 14:53,AJR,Inertia,220933
2024-07-07 14:56,AJR,Yes I'm A Mess,164973
2024-07-07 14:59,Vance Joy,Crashing into You,188133
2024-07-07 15:03,Vance Joy,I'm with You,239786
2024-07-07 15:08,Vance Joy,Alone with Me,266626
2024-07-07 15:29,Vance Joy,All I Ever Wanted,19595
2024-07-07 15:53,AJR,Sober Up (feat. Rivers Cuomo),6594
2024-07-07 15:53,U2,Beautiful Day,86773
2024-07-07 15:56,Vitamin String Quartet,Stay with Me,175240
2024-07-07 15:59,Duomo,Somewhere Only We Know,174266
2024-07-07 16:01,2CELLOS,Despacito,147453
2024-07-07 16:05,The Piano Guys,Someone You Loved,203146
2024-07-07 16:08,Stringspace,Young & Beautiful (Orchestra) [From the Great Gatsby],203289
2024-07-07 16:11,Ground Zero Academy Orchestra,As It Was,160000
2024-07-07 16:14,Steve Horner,Sign of the Times - Stripped,155113
2024-07-07 16:17,AJR,Sober Up (feat. Rivers Cuomo),218763
2024-07-07 16:21,Young the Giant,Something to Believe In,228466
2024-07-07 16:27,Tom Odell,Another Love,244360
2024-07-07 16:31,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2024-07-07 16:35,Blondes,Coming of Age,248000
2024-07-07 16:37,Harry Styles,Keep Driving,140241
2024-07-07 16:38,Michael Marcagi,The Other Side,4543
2024-07-07 16:40,Benson Boone,Slow It Down,161831
2024-07-07 16:43,Taylor Swift,Clean (Taylor's Version),8218
2024-07-07 16:43,Vance Joy,Boardwalk,10332
2024-07-07 16:43,Chance Peña,i am not who i was,145438
2024-07-07 16:46,Taylor Swift,Karma,204852
2024-07-07 16:50,The Black Keys,Everlasting Light,203773
2024-07-07 16:54,Foster The People,Sit Next to Me,243146
2024-07-07 16:57,Imagine Dragons,Shots - Broiler Remix,191266
2024-07-07 17:00,Sublime,Santeria,182746
2024-07-07 17:03,Two Door Cinema Club,What You Know,191706
2024-07-07 17:07,Calvin Harris,Feel So Close - Radio Edit,206413
2024-07-07 17:10,Adele,Right As Rain,197346
2024-07-07 17:13,Saint Motel,Sweet Talk,192040
2024-07-07 17:18,Disclosure,Latch,255866
2024-07-07 17:21,Saint Motel,My Type,6856
2024-07-07 17:21,BoyWithUke,Prairies (with mxmtoon),191973
2024-07-07 17:25,Glass Animals,Heat Waves,238805
2024-07-07 17:29,BØRNS,Electric Love,218106
2024-07-07 17:29,Blondie,Heart Of Glass,5094
2024-07-07 17:29,Modest Mouse,Float On,1555
2024-07-07 17:33,The Neighbourhood,Sweater Weather,240400
2024-07-07 17:36,Two Door Cinema Club,Sun,187720
2024-07-07 17:38,Bea Miller,FEEL SOMETHING DIFFERENT,117547
2024-07-07 17:41,Judah & the Lion,Take It All Back 2.0,218355
2024-07-07 17:41,Peter Bjorn and John,Young Folks,2670
2024-07-07 17:41,GROUPLOVE,Tongue Tied,3335
2024-07-07 17:46,Local Natives,When Am I Gonna Lose You,264213
2024-07-07 17:49,Lost Frequencies,Reality (feat. Janieck Devy) - Radio Edit,159480
2024-07-07 17:52,Coleman Hell,2 Heads,213706
2024-07-07 17:55,WILLOW,Wait a Minute!,196520
2024-07-07 17:59,Young the Giant,Amerika,240240
2024-07-07 18:01,BoyWithUke,Rockstar,114198
2024-07-07 18:04,Gnarls Barkley,Crazy,182066
2024-07-07 18:07,Fitz and The Tantrums,Out of My League,142652
2024-07-07 18:10,Mike Posner,Cooler Than Me - Single Mix,213293
2024-07-07 18:14,Local Natives,I Saw You Close Your Eyes,216840
2024-07-07 18:19,Edward Sharpe & The Magnetic Zeros,Home - 2019 Remaster,306373
2024-07-07 18:24,Rainbow Kitten Surprise,When It Lands,269053
2024-07-07 18:27,COIN,Crash My Car,188306
2024-07-07 18:27,B.o.B,Airplanes (feat. Hayley Williams of Paramore),13114
2024-07-07 18:30,Cage The Elephant,Ready To Let Go,187973
2024-07-07 18:32,Robin Schulz,Sugar (feat. Francesco Yates),113014
2024-07-07 18:34,Mac Miller,The Spins,431
2024-07-07 18:34,Beach Bunny,Cloud 9,147350
2024-07-07 18:38,Goth Babe,Casita,206000
2024-07-07 18:41,Jonas Brothers,Only Human,183000
2024-07-07 18:41,THE ANXIETY,Meet Me At Our Spot,1465
2024-07-07 18:44,Royel Otis,Oysters In My Pocket,162338
2024-07-07 18:47,lovelytheband,broken,204878
2024-07-07 18:51,Noah Kahan,False Confidence,223400
2024-07-07 18:55,Owl City,Fireflies,228346
2024-07-07 18:59,Coldplay,Paradise,278719
2024-07-07 19:02,Dominic Fike,Why,139906
2024-07-07 19:05,WATERS,Got to My Head,187666
2024-07-07 19:08,Young the Giant,Heat of the Summer,211386
2024-07-07 19:11,Milky Chance,Stolen Dance,136427
2024-07-07 19:15,Paramore,Ain't It Fun,296520
2024-07-07 19:17,Patrick Martin,Dandelion Eyes,110838
2024-07-07 19:22,Of Monsters and Men,Little Talks,266600
2024-07-07 19:25,Taylor Swift,willow - dancing witch version (Elvira remix),184819
2024-07-07 19:28,Giant Rooks,Wild Stare,194480
2024-07-07 19:32,Noah Kahan,She Calls Me Back,243815
2024-07-07 19:35,Rainbow Kitten Surprise,All That And More (Sailboat),171025
2024-07-07 19:38,BØRNS,"10,000 Emerald Pools",174693
2024-07-07 19:43,The Revivalists,Wish I Knew You,274093
2024-07-07 19:46,MAGIC GIANT,Set On Fire,215653
2024-07-07 20:10,Mt. Joy,Silver Lining,198600
2024-07-07 20:48,Duomo,Somewhere Only We Know,8822
2024-07-07 20:52,AJR,Maybe Man,220093
2024-07-07 20:55,AJR,Sober Up (feat. Rivers Cuomo),218763
2024-07-07 20:56,AJR,Yes I'm A Mess,58063
2024-07-07 20:56,AJR,I Won't,1493
2024-07-07 21:00,AJR,Birthday Party,223947
2024-07-07 21:04,AJR,The DJ is Crying for Help,219520
2024-07-07 21:05,AJR,God is Really Real,54412
2024-07-07 21:08,AJR,The Good Part,227267
2024-07-07 21:09,AJR,Inertia,2410
2024-07-07 21:09,AJR,Touchy Feely Fool,2005
2024-07-07 21:09,AJR,Bang!,42056
2024-07-07 21:13,AJR,Karma,245269
2024-07-07 21:18,AJR,Turning Out,260961
2024-07-07 21:20,AJR,Turning Out Pt. II,146379
2024-07-07 21:23,AJR,Turning Out Pt. iii,159808
2024-07-07 21:26,AJR,World's Smallest Violin,180742
2024-07-07 21:31,AJR,Steve’s Going to London,287746
2024-07-07 22:00,AJR,Burn The House Down,189817
2024-07-07 22:04,AJR,Way Less Sad,206108
2024-07-07 22:06,AJR,Don't Throw Out My Legos,136004
2024-07-07 22:07,AJR,100 Bad Days,84565
2024-07-07 22:10,AJR,Weak,154645
2024-07-07 22:12,AJR,2085,133888
2024-07-07 22:15,AJR,3 O'Clock Things,147626
2024-07-07 22:17,Tom Odell,Another Love,86442
2024-07-07 22:20,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),191125
2024-07-07 22:25,Vance Joy,Red Eye,303826
2024-07-07 22:25,Vance Joy,Mess Is Mine,2937
2024-07-07 22:29,Vance Joy,Crashing into You,188133
2024-07-07 22:32,Vance Joy,I'm with You,229243
2024-07-07 22:37,Vance Joy,Alone with Me,266626
2024-07-07 22:41,Vance Joy,All I Ever Wanted,216880
2024-07-07 22:41,Lupe Fiasco,The Show Goes On,5008
2024-07-07 22:44,Mr. Probz,Waves - Robin Schulz Radio Edit,208133
2024-07-07 23:05,Zedd,Beautiful Now,188124
2024-07-07 23:05,Taylor Swift,Maroon,1344
2024-07-07 23:10,M83,Midnight City,241440
2024-07-07 23:11,Foster The People,Sit Next to Me,25878
2024-07-07 23:14,Taylor Swift,Lavender Haze,202395
2024-07-07 23:18,Taylor Swift,Maroon,218270
2024-07-07 23:21,Taylor Swift,Anti-Hero,200690
2024-07-08 00:06,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),70077
2024-07-08 00:07,M83,Midnight City,64070
2024-07-08 00:09,Taylor Swift,"You're On Your Own, Kid",151860
2024-07-08 00:10,Taylor Swift,Lavender Haze,15140
2024-07-08 00:12,Taylor Swift,Vigilante Shit,950
2024-07-08 00:12,Taylor Swift,Question...?,6270
2024-07-08 00:12,Taylor Swift,Midnight Rain,123220
2024-07-08 00:12,Taylor Swift,Bejeweled,1540
2024-07-08 00:16,Taylor Swift,Labyrinth,231260
2024-07-08 00:18,Taylor Swift,Sweet Nothing,150370
2024-07-08 00:21,Taylor Swift,Mastermind,191039
2024-07-08 00:22,Young the Giant,Something to Believe In,4410
2024-07-08 00:22,Taylor Swift,Karma,7300
2024-07-08 00:23,Benson Boone,Slow It Down,75700
2024-07-08 00:24,The Revivalists,Kid,43630
2024-07-08 00:26,Two Door Cinema Club,What You Know,114470
2024-07-08 00:30,Local Natives,When Am I Gonna Lose You,264213
2024-07-08 00:33,Calvin Harris,Feel So Close - Radio Edit,160876
2024-07-08 12:21,AJR,Sober Up (feat. Rivers Cuomo),1600
2024-07-08 12:21,Blondes,Coming of Age,180181
2024-07-08 12:21,TOTO,Africa,1856
2024-07-08 12:25,Noah Kahan,Stick Season,28209
2024-07-08 12:25,Vance Joy,Lay It on Me,215493
2024-07-08 12:29,Kodaline,Way Back When,204280
2024-07-08 12:29,The Fray,How to Save a Life,2346
2024-07-08 12:29,Dirty Heads,Vacation,1536
2024-07-08 12:29,Dirty Heads,Vacation,1151
2024-07-08 12:29,Vance Joy,Fire and the Flood,2601
2024-07-08 12:30,Train,50 Ways to Say Goodbye,1301
2024-07-08 12:30,5 Seconds of Summer,Youngblood,77589
2024-07-08 12:30,Florence + The Machine,Dog Days Are Over,1621
2024-07-08 12:31,Dominic Fike,3 Nights,25770
2024-07-08 12:47,Pyotr Ilyich Tchaikovsky,"Swan Lake (Suite), Op. 20a, TH.219: I. Scene - Swan Theme",6424
2024-07-08 12:51,Franz Schubert,"Schwanengesang, D.957: No. 4 Serenade",263351
